Sample_Name,nosZ.006,nosZ.008,nosZ.013,nosZ.014,nosZ.015,nosZ.016,nosZ.018,nosZ.022,nosZ.025,nosZ.027,nosZ.028,nosZ.030,nosZ.033,nosZ.037,nosZ.039,nosZ.044,nosZ.057,nosZ.071,nosZ.077,nosZ.081,nosZ.093,nosZ.096,norB.006,norB.018,norB.020,norB.033,norB.034,norB.036,norB.037,norB.048,norB.051,norB.058,norB.062,norB.065,norB.068,norB.069,norB.072,norB.076,norB.098,norB.104,norB.114,norB.117,norB.121,norB.123,norB.128,norB.141,nirS.004,nirS.005,nirS.016,nirS.023,nirS.026,nirS.036,nirS.041,nirS.042,nirS.045,nirS.050,nirS.052,nirS.053,nirS.055,nirS.057,nirS.059,nirS.065,nirS.067,nirS.070,nirS.071,nirS.073,nirS.074,nirS.075,nirS.081,nirS.085,nirS.090,nirS.093,nirK.001,nirK.005,nirK.006,nirK.011,nirK.018,nirK.021,nirK.025,nirK.027,nirK.030,nirK.032,nirK.034,nirK.036,nirK.038,nirK.042,nirK.044,nirK.047,nirK.048,nirK.070,nirK.073,nirK.088,nirK.100,nirK.103,nirK.105,nirK.119,Internal_ID,Plant,Year,Nitrogen,Days
4050_M_2015_P27_N400_B_20180530_CABBI,21.42642134,15.9207675,40,21.4265661,18.17227522,15.77494286,19.71628654,20.51680583,21.31305092,15.92006525,19.77523334,20.3608861,20.15860067,20.57037694,18.45050518,19.96889761,17.45571221,18.11066927,18.30113785,21.69891621,20.39974525,19.34723193,18.58881988,40,18.26976191,18.79046051,17.89329203,19.73987122,20.04972309,21.85100099,19.43523225,19.86379027,18.7274029,19.6484484,18.15645169,18.35099921,17.85998272,19.80435276,10.81621441,18.70871022,19.49927243,15.703619,18.44402893,19.63871375,18.1596943,22.47521484,17.2532563,20.43251138,19.61948368,19.78898802,18.73723134,18.66071228,16.39901374,19.08427848,17.63088223,20.91100379,18.71219532,19.92394882,19.08366177,20.28301892,20.6240443,21.44368734,15.99094544,19.80170911,20.68334126,17.97543725,21.76095993,17.64499842,17.69639638,22.81343361,22.47014196,22.87387595,17.85727519,18.98438666,19.24515093,17.51602698,19.65690577,21.29062516,19.2205897,16.59709827,20.03523573,18.20444697,18.79288871,18.65448257,18.71765064,18.04591564,18.55018251,20.42591333,19.57247474,19.0959076,21.06255807,18.82881343,18.28168215,19.33296116,20.29709238,21.16556757,4050,M,2015,400,21
4058_M_2017_P34_N400_B_20180530_CABBI,21.33106894,16.42016215,22.44674415,22.15778894,18.58632242,16.30956303,19.73177736,20.61352102,21.82384047,16.81684251,20.69047028,20.55957099,20.59477764,21.61023044,19.12090628,22.08152249,17.94786164,18.34669741,19.08258183,21.08975129,21.74172579,20.45577212,19.26678302,40,18.64706678,19.01950383,18.47387708,19.69458549,21.20477769,21.19760545,19.48621384,19.74504298,19.1817322,20.64833329,19.20960786,19.17390803,18.93733072,20.71238313,11.73724181,19.61340741,19.72996044,16.17921888,19.29758729,20.37534705,18.74579442,21.77026206,17.96705828,40,19.7148105,21.42247685,19.43811642,18.83776078,17.03859651,19.80711704,18.21865615,21.1135426,19.19611884,20.47282372,19.71086316,20.29052229,20.16854303,22.09223343,16.53775907,20.09606485,21.78807292,18.22774271,22.24391276,18.36703062,18.54002884,40,40,40,18.38770982,19.25923112,20.04103614,17.99987211,20.73405936,21.82062492,19.39273228,17.07783347,20.77087386,18.34140823,19.2454639,18.97973276,19.11278885,19.0612186,19.0611276,20.43085024,20.43361129,19.07843061,21.42139537,20.15801185,18.76424303,19.82837164,20.71138207,22.00904106,4058,M,2017,400,21
4066_M_2016_P40_N200_B_20180530_CABBI,20.74706382,16.16584736,22.70701687,21.74072215,18.58411342,15.78295435,19.16871445,20.47774879,21.82168847,17.87671179,20.49757455,20.54388698,20.33943797,21.0694183,18.84619882,21.03091044,17.75864859,18.38283654,18.72423477,21.73500198,21.24418775,19.80433156,17.62820245,20.62768219,18.41952849,18.16280966,18.00404342,19.916976,20.69083911,20.20407298,19.28748385,19.96378381,19.77917726,20.85828467,18.37338538,18.60846915,18.54546875,20.26361697,13.07879331,18.75202027,19.14988891,16.08442922,18.52188768,20.19680737,18.3477552,21.46136844,17.24028438,22.04588644,19.47234787,21.50777509,19.1629102,18.3844387,16.9922746,19.16774773,17.75241797,21.11982505,18.82825436,19.62859444,19.55041732,20.08422697,20.85504514,21.4017929,16.42701694,19.9675935,20.87491999,17.78575727,22.17166912,17.97005536,18.03288178,22.93958855,21.44150835,40,18.28485638,19.06090721,20.3533281,17.72304094,20.36968704,21.84970546,19.50507635,17.18756857,20.27332901,18.14818617,19.58975812,18.87041012,18.79889837,18.25964014,18.45777399,20.42084776,20.26633358,19.00707965,20.98374017,19.4424296,18.78044275,19.61663136,19.81063883,21.03640336,4066,M,2016,200,21
3099_M_2015_P54_N200_A_20180514_CABBI,21.57697696,16.38263566,22.20411387,22.41602021,18.57660348,16.45260181,19.74170276,20.5767892,21.36495729,16.59117838,20.47058199,21.37413306,20.32526893,21.50245631,18.71236393,21.31745994,18.13989274,18.66214973,19.72849051,20.77652919,21.37981415,19.89188095,17.84703776,40,18.34320681,18.58971762,18.32277389,21.20441179,21.2585995,20.78585059,19.99414318,19.99731137,20.19396587,20.48141347,19.36099526,19.63383952,19.00096181,20.4485546,10.93633427,19.28078917,20.63208873,16.44813809,18.908748,20.02028241,19.21390779,21.9283384,18.08473562,21.08857046,19.61478133,21.17507256,19.42358896,19.74550831,17.18696527,20.06722506,18.54936264,21.0343321,19.6239992,20.44826491,20.03106378,20.17314639,21.15697925,21.29701578,16.84891476,20.14660074,20.65259547,18.61848434,40,17.99244313,18.15768949,40,40,40,18.44970325,19.42792544,20.18362741,18.01682224,20.36968962,22.40156207,19.3631815,17.33803803,20.38823219,18.42120758,19.43755967,19.14210716,19.03382509,19.04918878,18.83210634,20.85808273,20.49963346,19.3313077,22.43298957,19.78735778,19.20240456,19.63489625,20.01663034,22.3749895,3099,M,2015,200,5
3107_M_2016_P60_N200_A_20180514_CABBI,21.2758037,16.17245604,22.29127474,40,18.27186493,16.03197202,19.28807527,20.43454061,21.03105211,17.35138067,19.79468222,19.71797098,20.73416756,20.17310205,18.87298972,20.77893507,17.5864702,18.44761449,19.05696052,21.03579462,21.14999058,19.79791856,17.86151596,21.66587241,18.34513641,18.8076947,18.29048036,20.01032395,21.11355162,20.58556196,19.72095722,20.41020529,19.97551377,20.87797362,18.39025801,18.44240489,18.71564598,21.01563274,11.73242159,18.91907088,20.24006297,16.43706339,18.97978324,20.22200508,18.5484123,40,17.58644599,40,20.26314101,21.07056002,18.81389978,18.84979546,16.93662272,19.3085661,17.80710969,20.93738235,19.35560599,20.45183934,19.60328004,20.37934764,21.13167889,21.98034234,16.37611021,19.86429277,20.95844349,18.11449555,21.64323919,17.99460593,18.32745106,22.6381314,22.65805917,40,17.7820942,19.28052228,19.82866304,17.97898742,19.24788542,22.20477121,19.32223711,17.00439098,19.7144969,18.00973495,19.23937759,19.52845605,19.48059985,18.76025068,18.85085594,20.06958756,19.93545618,18.93780595,21.10540586,19.81120753,18.39984861,19.44820655,19.6398682,20.99439367,3107,M,2016,200,5
3115_M_2016_P7_N0_20180514_BULK_DNA_CABBI,21.47564687,16.41258625,40,22.43753333,18.30320678,16.14946861,19.70730946,21.0980074,21.97030269,14.76031633,20.38711236,20.39246077,20.71490164,20.68292677,18.97634689,20.84156657,17.65344189,18.39001772,19.14358882,21.77052333,22.47761163,19.88317245,17.96130437,21.84801194,18.43931849,18.90495203,18.54446347,20.08375972,21.00651132,21.00256802,19.81893701,20.36847399,19.61817321,20.94001378,18.5349277,18.93146579,18.49007905,20.5678216,9.733088247,19.85025903,20.4061022,16.33375742,19.29294965,20.18955033,18.67469416,21.88426662,17.65947407,22.88984856,20.13230621,19.27680131,19.40015305,19.18926612,17.13728067,19.82241087,18.33398155,20.61583278,19.0659501,19.98467069,19.49822405,20.33819152,21.28806057,21.423024,16.48965859,19.69245665,21.63619598,18.17312018,21.52236504,17.82772007,18.30674224,22.97872229,40,22.97170479,18.24653775,19.04142121,20.1018375,18.12254759,20.34413034,21.81236641,19.47751965,17.20138411,20.95733277,17.897074,19.3325121,19.24533742,18.95016134,18.55258444,18.77974003,20.08641342,19.74656423,18.61569202,22.12811231,19.16219829,18.56228948,19.77139212,20.07450614,22.12170206,3115,M,2016,0,5
4003_C_2018_P4_N0_A_20180530_CABBI,21.24616398,16.43278532,40,22.58063851,18.60760619,16.09249848,19.81916127,20.64384934,21.89378683,15.96170578,19.99127942,20.80785991,21.00322664,20.88931699,18.92484101,21.29364974,17.95972858,18.48229665,19.0087266,22.34427479,21.89074568,20.46174202,18.15473443,22.00622797,18.58610758,18.96710756,18.65747126,20.87447401,20.86745463,21.16880385,19.51711004,19.94337581,19.56209202,21.35208188,18.8890405,18.94306252,18.93944723,20.73323736,10.83323515,19.17100261,20.0346703,16.37714472,18.88902948,20.5759669,19.15009921,22.73383421,17.76436961,40,20.35093903,20.52097483,19.13962668,18.96675458,17.30131195,19.28067821,18.35032943,21.54813196,19.35985103,20.61192863,20.21579498,20.40234364,21.01471916,21.30225222,16.59533837,19.91848097,21.25518126,17.98735694,22.48731965,17.99475981,18.10835113,40,21.08893497,22.94986553,18.29626584,19.12899126,20.47662398,18.41731466,20.63906255,22.27061357,19.50360143,17.53618398,20.34705681,18.41017458,19.02753285,19.48507271,18.82486295,18.33402815,18.95834591,20.29480449,19.80809183,18.93695417,21.07214816,19.65012031,18.70468138,18.69709073,20.0939906,21.44210976,4003,C,2018,0,21
4011_C_2018_P9_N200_A_20180530_CABBI,40,17.31164613,40,21.84868153,19.80626074,17.20441297,20.18146684,21.24193305,22.1874752,15.08973269,20.60837113,22.44580205,20.97208835,21.65861029,19.69802411,40,18.66696351,18.83221514,19.92425417,40,22.44043753,21.02476318,19.3120765,40,19.4833077,20.09144134,18.91029511,22.01735977,22.41650157,21.26879892,20.57437495,20.14234462,20.44168671,21.19450076,20.25056695,20.14955808,19.73234744,21.42905705,10.2465676,20.16955139,20.25274492,17.01035856,19.69056945,22.17543824,19.61138893,40,18.71962748,40,20.64527391,19.26577648,20.81808144,20.31711383,17.95082025,20.51972458,19.08113683,22.34604818,20.78000747,21.00155735,20.29660795,21.60991721,21.74750212,22.10743092,17.36054425,20.21057394,21.87921873,19.23431388,22.89030624,19.11764417,18.98548408,40,40,22.69954258,19.20691711,19.77590553,21.41239038,18.64142293,21.83777699,22.13791306,20.71319053,17.95802939,20.89765455,19.36038664,20.04153598,20.3524827,20.35472502,19.66530104,20.02353198,21.25060132,20.41057209,19.60326792,21.88667075,21.3960026,20.32423821,19.58280555,21.28574469,22.5022662,4011,C,2018,200,21
4019_M_2015_P3_N400_A_20180530_CABBI,21.64193804,16.93347719,22.46627373,40,19.03627699,16.82983059,19.92114142,21.13325048,21.54698133,15.82543791,21.35123567,21.47535018,20.94249881,21.39568651,20.19548079,21.41227276,18.31200103,19.45927394,19.28169817,21.67246702,22.46681416,20.61454322,18.07054811,21.90147359,19.15381567,19.31890204,18.87097763,21.75527982,20.98366465,21.82545102,20.49853634,20.49747661,20.67597368,21.14229826,19.19061105,19.40295777,18.84520307,21.92202953,10.79500404,19.87083607,20.58810885,16.94165683,19.32878253,21.34192457,19.59692451,22.44707596,18.1562127,22.55314196,20.86497941,20.11782072,19.94905701,19.25007917,18.03233078,20.03185205,18.63821811,21.73794568,19.51180503,20.6864797,20.24228539,20.63281629,21.94744487,22.98149745,17.34867725,20.75401869,21.91074093,18.53546999,40,18.43244198,18.6474219,40,40,40,18.51783696,19.530052,20.66670304,18.13889757,20.70971052,22.62160207,19.81585705,17.88043215,20.97614135,18.95037243,19.84024449,19.36836852,20.06260644,19.12494986,19.64444919,20.47549007,20.87196266,19.66178865,21.97644921,20.57017281,19.03439075,19.97413763,21.05447942,21.91970294,4019,M,2015,400,21
4027_M_2016_P7_N0_A_20180530_CABBI,20.54555281,15.93132892,22.64269004,21.5158511,18.18346828,15.9322116,19.17250376,20.11567931,21.43543505,17.7940303,19.47318431,19.87286319,20.24688101,21.43182105,18.66410279,20.61283616,17.60588245,18.19027724,18.5756461,21.32866526,21.70621998,18.92941314,17.68800468,22.06797078,18.41733075,18.66731472,18.20117722,20.07534437,20.75325591,20.93989536,19.23832304,19.54326523,19.59455189,20.62935574,18.43201313,18.32481007,18.2441296,20.82077301,13.71570062,18.76012584,19.83443947,16.28957055,19.06231571,19.93101273,18.20173106,22.65919551,17.42149328,21.30734019,19.69141773,21.76995909,18.81141158,18.55533746,17.02581258,19.54685096,17.96512129,20.1836636,18.89704511,20.10119225,19.56696706,20.31016623,20.79711526,20.83636166,16.21575292,19.92996614,20.68064367,17.72373957,22.85077235,17.6604134,17.94981088,22.50984085,40,22.46257435,17.83358821,18.64959067,19.52721745,17.71961734,19.72661459,22.7580427,19.18696858,16.77473508,19.86673135,17.88139944,19.06713763,18.72301343,18.39321525,17.9582869,18.41074717,20.39399673,19.92986987,18.12902196,20.49214891,19.10180664,18.15439158,19.2759026,19.97454453,22.02331901,4027,M,2016,0,21
4035_M_2017_P14_N0_A_20180530_CABBI,21.39857186,15.62776448,21.93578545,40,18.33909473,15.5018187,19.51155735,20.19357318,21.02798658,17.16673805,20.13538354,20.89521311,20.45594114,20.53764433,18.20999396,21.50625683,17.23439587,17.82289384,18.98381841,21.44237382,22.03339246,19.46410074,18.20679614,40,18.62756495,19.14735266,17.88683969,19.95032187,20.28044676,20.08134774,19.44067011,19.71701019,19.20067949,20.02234621,18.88427825,18.95142434,18.38921768,20.30147549,11.96239737,19.14015812,19.27742402,15.89547178,18.7286753,19.98776081,18.34005954,21.61386136,17.53511349,21.79439965,19.92129727,22.20607348,18.38849161,18.338621,16.37861415,19.25088904,17.78469882,20.93820584,19.0599303,20.16748802,19.42340772,20.05685478,20.51297542,21.16411229,16.11934485,19.41716662,20.28830432,18.17729738,22.07078791,17.81717134,17.80951285,22.02221264,40,22.51070378,17.74821507,18.34412387,19.72543979,17.59243521,19.88995055,21.57461228,19.12356692,16.62616822,20.00313136,17.92044475,19.07469964,18.65648011,18.81266801,18.37391428,18.32654344,20.35558405,19.60505153,18.68767459,21.12670295,19.90790223,18.63761517,19.49653196,19.65170657,21.68201023,4035,M,2017,0,21
4043_M_2017_P22_N400_A_20180530_CABBI,20.80065873,16.04259713,22.81261941,22.0248904,18.25666471,16.03697485,19.3110299,20.16815358,21.17857144,16.26603929,19.94511537,20.29030016,20.84629691,21.36622321,18.93001307,20.85006838,17.63013343,18.4528682,18.75641475,20.04867053,22.5209918,19.82286435,18.33761896,21.18829892,18.92539154,18.6352041,18.17979239,20.42242116,20.81212858,20.89579394,19.02712339,20.20782728,19.55478419,21.24110122,18.51111613,18.51321316,18.7182212,20.09682266,10.93666352,18.954096,19.62133329,16.42733251,18.93086195,20.23078552,18.61456121,22.32653653,17.97215011,21.77470188,19.83883069,19.97792017,19.12482581,19.00704972,16.92604834,19.29560299,18.05646577,20.81223699,19.12273517,20.17377558,19.66441105,20.40327371,20.90472471,20.77413344,16.41032164,19.69655385,21.56695753,17.8630956,22.63232756,18.00653341,17.99903945,40,22.44924234,22.56608123,17.99019554,18.90465779,20.63987281,17.82697205,20.20120179,22.10468138,19.74570845,17.12314828,20.19262403,18.16404178,18.91560966,19.05004248,18.91312155,18.47024643,18.98577192,19.88092562,19.63940136,18.92651313,21.02500807,19.98941936,17.91756349,19.56226006,20.15418513,21.41365973,4043,M,2017,400,21
4051_M_2015_P28_N0_A_20180530_CABBI,20.33669254,15.39913046,21.7488456,21.13642711,17.77575406,15.38485919,18.98242769,20.05215515,20.71638325,16.54004773,19.63660672,19.82824644,19.49183489,20.94652834,18.22971355,19.97444161,16.92934514,17.55170454,18.41870484,20.2080619,20.84142476,19.16813954,17.16932354,21.18960207,17.89716608,17.80193501,17.78014708,18.87254137,20.23275828,20.29417222,19.24257553,19.96712146,18.6198299,20.23436765,18.05941844,17.9445013,18.07497467,19.68632673,11.59564299,18.70553112,19.47422941,15.51303338,18.1185969,19.7080667,18.06159157,21.93374029,16.86617176,21.16159398,19.33430234,20.62578753,18.31132871,18.55816866,16.31043382,18.80116956,17.26643681,20.33199725,18.63481086,19.47471107,18.75875353,19.65235231,19.76511005,20.68768832,15.7925758,19.22091861,20.40754362,17.68086537,21.98377496,17.07112637,17.4205981,21.44737802,22.43824,22.3973107,17.3077274,18.16594782,19.23488164,17.0069463,19.16225142,21.26708483,19.3147052,16.33842725,20.06809367,17.2401499,18.42159201,18.38585446,18.17218651,17.65136836,18.24550976,19.68166223,19.21659462,18.31805892,20.34021546,18.58497734,17.67555671,19.07498609,19.39042528,21.30391411,4051,M,2015,0,21
4059_M_2017_P35_N0_A_20180530_CABBI,21.10015907,15.40008879,21.5879053,20.61238916,17.7839028,15.49924237,18.89840116,19.96564097,21.21230757,15.85227089,19.51806201,20.35612171,19.96564017,20.70907776,18.16634846,20.21794906,17.34793942,17.83377,18.48427336,19.94194509,20.92101147,19.10081854,18.12352631,21.98598518,18.04449237,18.66954914,17.62673462,19.73174091,20.3032918,20.37643456,19.44400973,19.96418478,19.26518522,20.21721623,18.58642468,18.11607547,18.11601174,20.25358961,10.75199431,18.54281186,19.54202942,15.60469019,18.48160228,19.3715919,18.0823768,21.33719153,16.95393111,21.26034666,19.18765607,20.26425574,18.63258825,18.76199188,16.46399483,19.03213602,17.33469362,20.38827833,18.45237759,19.86762766,18.93151201,19.67570933,20.24540073,20.57678951,16.0384373,19.55484451,19.93972117,17.64278184,21.59318386,17.35286517,17.65579966,40,21.98984723,22.28104713,17.47971248,18.44200413,19.53375165,17.05020457,19.4053689,20.86073591,18.85239483,16.30894393,19.88915085,17.66160814,18.79486225,18.70146526,18.2004898,17.67617194,17.99514321,19.75622719,19.13007835,18.54995334,20.75744843,18.83481721,18.11837736,18.98817743,19.33661489,20.22859528,4059,M,2017,0,21
4067_M_2015_P43_N200_A_20180530_CABBI,20.18608762,16.10554325,40,22.41381418,17.93282603,15.86335187,19.31141646,20.31363681,21.69321646,18.3827752,19.81966993,20.35903554,20.27543939,21.12201944,18.98111717,20.59796632,17.99431187,18.09108671,18.78690079,21.42568684,22.18398268,19.8169769,16.99559694,20.03009428,18.35649142,17.40745475,18.78909864,20.1052989,21.15335196,21.01000572,19.58557644,20.19710475,20.33390022,20.54239114,18.60680557,19.04328769,18.95800321,20.55299508,16.3221511,18.79628866,19.36369166,16.32332653,18.73591662,20.25026366,18.4765911,21.11078002,17.37465202,22.96169518,20.1548824,22.68390068,19.01179365,19.02117168,17.27532259,19.59347591,18.08567034,21.11872268,18.88046223,21.04934488,20.00949581,20.35482887,21.98549772,21.26655223,16.4731206,19.93191249,20.7705447,17.77324665,21.95950409,17.50487083,18.17946985,40,22.82149752,21.63408284,17.95719356,18.75232141,19.98667663,18.03217667,20.17240212,22.19843497,19.86261665,17.01607349,19.75818142,17.83501945,19.35437942,19.26001111,18.71230514,18.52136377,18.48540687,19.94429501,19.94655595,19.03149317,21.26970927,19.70392299,18.2326162,19.94490976,20.12531072,21.41860391,4067,M,2015,200,21
3100_M_2015_P54_N200_B_20180514_CABBI,21.64648826,16.53471664,40,22.61674701,19.02896637,16.48616088,19.68339432,21.16179833,21.69160427,16.21886908,20.50064061,21.12317096,21.59759746,40,19.18556259,21.78870759,17.9458925,18.79715105,18.81734441,22.31467929,21.54886443,19.86686418,18.81397318,22.87734571,19.02304569,19.74360323,18.98487574,21.09031182,21.85031308,21.10897508,20.08394351,19.83874412,20.10828141,21.05679144,19.86845506,19.41887352,18.85269033,20.57074484,11.16703751,19.55588495,20.72932235,16.79154451,19.63581599,20.79331203,19.12776811,22.29723656,18.40711004,22.25481963,20.76495802,20.93831041,19.78457376,19.65439847,17.40061802,19.83951355,19.04979582,21.70238857,20.0587891,21.63415138,20.34606892,21.2551462,20.92022783,22.22590763,16.83037131,20.32285696,21.9874757,19.04644708,40,18.52368286,18.52478451,40,40,40,18.62755202,20.22794937,20.32760765,18.05893641,20.6417193,22.98236322,19.79998382,17.34527255,20.16063245,18.40657674,19.54977205,19.2226317,19.26262981,19.43561805,19.53217876,21.07883385,20.26607617,19.71963188,21.30310619,20.24712085,19.11571981,19.84610344,20.47986348,22.7547104,3100,M,2015,200,5
3108_M_2016_P60_N200_B_20180514_CABBI,22.06227505,16.81691853,22.35932539,40,18.95232659,16.38884083,19.37436656,20.61698589,22.57736832,17.30427067,20.45917369,20.97465217,20.68590193,21.72977688,19.47642979,20.83496934,18.18597846,18.36036205,19.4176862,21.76408098,22.72798443,19.95793408,18.09112554,21.5047539,18.67448046,18.83254823,18.82214631,20.12462646,21.53912704,21.64385615,20.27490387,20.74126544,20.545187,21.54034855,19.12805186,18.95223203,19.33631766,21.28400485,11.74999757,19.38813618,20.59049071,16.78080954,18.99573965,20.86448682,19.005703,22.63384114,17.89881482,40,20.2164076,21.52826334,19.79657273,19.01488604,17.92700013,19.62844321,18.80274589,20.98242582,19.69819469,20.86634822,20.50308666,20.21825262,21.46788758,21.0392023,17.05000673,20.90780684,22.195171,18.54268152,22.44206926,18.03588394,18.65680133,22.49429221,22.85697684,40,18.19751888,19.36943704,20.22319754,18.15329281,20.57864848,22.46764918,20.519488,17.57247472,20.16611726,18.18656389,19.4709397,19.05571508,19.41797714,19.15113076,19.33560586,20.94141375,19.86111311,19.44422959,21.25051987,20.64780958,18.90094116,19.6047096,20.42130235,22.2322436,3108,M,2016,200,5
